date,portfolio_value,cash
2019-08-13,2526754.712614378,379013.2068921567
2019-08-14,2538164.514043051,380724.6771064576
2019-08-16,2536144.121999955,380421.6182999932
2019-08-19,2547251.543589922,382087.7315384883
2019-08-20,2552771.851467357,382915.77772010356
2019-08-21,2562401.773074494,384360.2659611741
2019-08-22,2578232.938009137,386734.94070137053
2019-08-23,2586005.418081419,387900.81271221285
2019-08-26,2591529.0402068766,388729.35603103146
2019-08-27,2597696.249082823,389654.4373624234
2019-08-28,2613113.2887544846,391966.99331317266
2019-08-29,2618690.9178347606,392803.6376752141
2019-08-30,2614121.877571031,392118.2816356546
2019-09-03,2636836.039743925,395525.4059615887
2019-09-04,2657466.7152518025,398620.00728777034
2019-09-05,2672685.933253069,400902.88998796034
2019-09-06,2677208.4219930167,401581.2632989525
2019-09-09,2683332.9159615594,402499.9373942339
2019-09-11,2683519.455374178,402527.91830612667
2019-09-12,2693711.486417488,404056.72296262323
2019-09-13,2703078.531607338,405461.77974110073
2019-09-16,2706107.205507684,405916.0808261526
2019-09-17,2726153.8278822987,408923.0741823448
2019-09-18,2737850.1132872677,410677.51699309016
2019-09-19,2739239.54181664,410885.931272496
2019-09-20,2778572.862882913,416785.92943243694
2019-09-23,2855694.341818344,428354.15127275157
2019-09-24,2846112.279818386,426916.8419727579
2019-09-25,2810635.50970078,421595.32645511697
2019-09-26,2854386.231395352,428157.9347093028
2019-09-27,2826248.7653543837,423937.3148031575
2019-09-30,2807414.01198503,421112.10179775447
2019-10-01,2791823.6033504964,418773.54050257447
2019-10-03,2802084.289719824,420312.6434579736
2019-10-04,2760963.552926125,414144.53293891874
2019-10-07,2774402.5348117067,416160.380221756
2019-10-09,2792946.0987818097,418941.91481727146
2019-10-10,2784997.9579724227,417749.6936958634
2019-10-11,2811440.907536744,421716.1361305116
2019-10-14,2846563.4291516184,426984.51437274273
2019-10-15,2887578.370298645,433136.75554479676
2019-10-16,2908942.810616181,436341.4215924272
2019-10-17,2936987.001756604,440548.0502634906
2019-10-18,2980182.510867901,447027.3766301852
2019-10-22,2999847.7352929865,449977.16029394796
2019-10-23,2998578.0032305014,449786.7004845752
2019-10-24,3006020.020062841,450903.0030094261
2019-10-25,3013899.6060579126,452084.9409086869
2019-10-29,3071408.2770054643,460711.24155081966
2019-10-30,3075059.1698641856,461258.8754796278
2019-10-31,3085275.242323921,462791.2863485881
2019-11-01,3075857.4656859897,461378.61985289847
2019-11-04,3074191.10446478,461128.665669717
2019-11-05,3057987.9581979117,458698.1937296867
2019-11-06,3061762.2418183363,459264.33627275046
2019-11-07,3061832.162817348,459274.82442260213
2019-11-08,3030137.3792304853,454520.6068845728
2019-11-11,3042605.5222377907,456390.8283356686
2019-11-13,3008695.8300713087,451304.3745106963
2019-11-14,3016558.273506351,452483.7410259526
2019-11-15,3030571.8440301134,454585.776604517
2019-11-18,3049266.0146701494,457389.9022005224
2019-11-19,3059486.2180042053,458922.9327006308
2019-11-20,3091910.4784864048,463786.5717729607
2019-11-21,3057933.1720567406,458689.9758085111
2019-11-22,3055299.789789892,458294.96846848377
2019-11-25,3097219.7502171225,464582.9625325684
2019-11-26,3069039.1451510144,460355.87177265214
2019-11-27,3088973.562914906,463346.0344372359
2019-11-28,3110918.83387882,466637.825081823
2019-11-29,3092017.1073185625,463802.5660977844
2019-12-02,3083440.9518170967,462516.1427725645
2019-12-03,3061482.543846841,459222.38157702616
2019-12-04,3076360.084442941,461454.01266644115
2019-12-05,3034888.999178168,455233.3498767252
2019-12-06,3016143.244718777,452421.48670781654
2019-12-09,3019071.149586955,452860.6724380432
2019-12-10,2999041.8274354152,449856.27411531226
2019-12-11,3005126.891049678,450769.0336574517
2019-12-12,3027030.8054330694,454054.6208149604
2019-12-13,3048510.49272576,457276.573908864
2019-12-16,3023273.0598103884,453490.95897155826
2019-12-17,3060616.46000143,459092.4690002145
2019-12-18,3064864.2035279,459729.630529185
2019-12-19,3084904.8661498767,462735.7299224815
2019-12-20,3122836.306806212,468425.44602093176
2019-12-23,3108561.170085952,466284.17551289283
2019-12-24,3101632.4825202567,465244.8723780385
2019-12-26,3086659.159942596,462998.8739913894
2019-12-27,3117876.919496696,467681.5379245044
2019-12-30,3125687.8846276654,468853.1826941498
2019-12-31,3114917.776141852,467237.6664212778
2020-01-01,3108505.48226079,466275.8223391185
2020-01-02,3152498.435064327,472874.765259649
2020-01-03,3132594.969670675,469889.2454506013
2020-01-06,3060751.7606321992,459112.76409482985
2020-01-07,3076384.455845591,461457.6683768387
2020-01-08,3075145.132910558,461271.7699365837
2020-01-09,3138830.91828304,470824.637742456
2020-01-10,3150754.449398597,472613.1674097895
2020-01-13,3177143.9877310265,476571.59815965395
2020-01-14,3188362.2560425554,478254.3384063833
2020-01-15,3197245.0531473183,479586.7579720977
2020-01-16,3200608.9385466147,480091.3407819922
2020-01-17,3230555.875201064,484583.3812801596
2020-01-20,3210003.1546693686,481500.47320040525
2020-01-21,3183806.447733239,477570.9671599858
2020-01-22,3164833.273628147,474724.991044222
2020-01-23,3201192.08334977,480178.81250246544
2020-01-24,3214268.43645257,482140.2654678855
2020-01-27,3183233.336486614,477485.0004729921
2020-01-28,3132976.236591924,469946.4354887886
2020-01-29,3136460.689651328,470469.1034476992
2020-01-30,3113391.4264123985,467008.71396185976
2020-01-31,3126957.635610028,469043.6453415042
2020-02-03,3155504.176448136,473325.62646722037
2020-02-04,3158929.630492804,473839.44457392057
2020-02-05,3173454.9836877254,476018.2475531588
2020-02-06,3187431.6133254,478114.74199881
2020-02-07,3184789.0926469043,477718.3638970356
2020-02-10,3152166.574935104,472824.9862402656
2020-02-11,3166846.508858966,475026.9763288449
2020-02-12,3192478.1056336127,478871.7158450419
2020-02-13,3194276.7871871125,479141.5180780669
2020-02-14,3203858.545261964,480578.7817892946
2020-02-17,3189706.971366161,478456.04570492415
2020-02-18,3202641.702589723,480396.2553884584
2020-02-19,3216748.822508042,482512.32337620633
2020-02-20,3223062.06296778,483459.30944516696
2020-02-24,3138552.514134811,470782.8771202216
2020-02-25,3138121.891456983,470718.28371854743
2020-02-26,3136615.263801713,470492.28957025695
2020-02-27,3141418.928213837,471212.83923207555
2020-02-28,3158526.033005582,473778.9049508373
2020-03-02,3174983.635391845,476247.5453087767
2020-03-03,3186228.0822715824,477934.21234073734
2020-03-04,3221188.600971652,483178.29014574783
2020-03-05,3229148.4216412567,484372.26324618846
2020-03-06,3244009.0479784124,486601.3571967618
2020-03-09,3261175.423004877,489176.3134507315
2020-03-11,3318686.359461973,497802.9539192959
2020-03-12,3340805.66722796,501120.850084194
2020-03-13,3399368.8261104263,509905.32391656394
2020-03-16,3414713.8655483136,512207.079832247
2020-03-17,3444238.018065282,516635.7027097923
2020-03-18,3474802.362906008,521220.35443590116
2020-03-19,3525332.1014063247,528799.8152109487
2020-03-20,3578563.519889598,536784.5279834396
2020-03-23,3625400.919297796,543810.1378946694
2020-03-24,3668579.77006558,550286.965509837
2020-03-25,3687942.388478752,553191.3582718128
2020-03-26,3704089.39573605,555613.4093604075
2020-03-27,3731839.0329360985,559775.8549404148
2020-03-30,3773972.319604488,566095.8479406732
2020-03-31,3822730.049515957,573409.5074273936
2020-04-01,3832176.871053648,574826.5306580472
2020-04-03,3894689.64922642,584203.447383963
2020-04-07,3959454.729216133,593918.2093824199
2020-04-08,3991651.4602100784,598747.7190315117
2020-04-09,4131834.8492877367,619775.2273931605
2020-04-13,4192646.2456133664,628896.9368420049
2020-04-15,4238586.52067423,635787.9781011344
2020-04-16,4273517.102445575,641027.5653668363
2020-04-17,4288026.499102333,643203.9748653498
2020-04-20,4339562.501913084,650934.3752869625
2020-04-21,4378045.735269278,656706.8602903917
2020-04-22,4397305.702105425,659595.8553158138
2020-04-23,4431377.710340972,664706.6565511458
2020-04-24,4464536.329395116,669680.4494092674
2020-04-27,4468291.9330863,670243.789962945
2020-04-28,4484938.0171809895,672740.7025771484
2020-04-29,4522494.531982153,678374.1797973228
2020-04-30,4549622.20350331,682443.3305254964
2020-05-04,4395906.98143119,659386.0472146785
2020-05-05,4432870.17250941,664930.5258764116
2020-05-06,4469091.193267867,670363.67899018
2020-05-07,4550433.169999641,682564.9754999462
2020-05-08,4589397.816341082,688409.6724511622
2020-05-11,4603961.603276366,690594.240491455
2020-05-12,4652244.75908736,697836.713863104
2020-05-13,4680051.485345652,702007.7228018478
2020-05-14,4708357.487460876,706253.6231191313
2020-05-15,4744041.016298838,711606.1524448256
2020-05-18,4781377.051632686,717206.5577449028
2020-05-19,4826848.246070766,724027.2369106149
2020-05-20,4855438.463760288,728315.7695640433
2020-05-21,4876499.597238193,731474.9395857289
2020-05-22,4905512.090707603,735826.8136061404
2020-05-26,4935744.88200306,740361.7323004589
2020-05-27,4952672.75878343,742900.9138175144
2020-05-28,4992575.474769296,748886.3212153944
2020-05-29,5060480.838906202,759072.1258359303
2020-06-01,5139154.887753241,770873.2331629861
2020-06-02,5128394.294819857,769259.1442229785
2020-06-03,5147213.090895749,772081.9636343623
2020-06-04,5185047.344204929,777757.1016307393
2020-06-05,5256142.693818489,788421.4040727733
2020-06-08,5244006.206046223,786600.9309069334
2020-06-09,5215394.136459612,782309.1204689419
2020-06-10,5219913.071001908,782986.9606502862
2020-06-11,5107618.775269692,766142.8162904538
2020-06-12,5193576.946820542,779036.5420230813
2020-06-15,5148120.924021632,772218.1386032448
2020-06-16,5146469.253672494,771970.388050874
2020-06-17,5147786.412899175,772167.9619348762
2020-06-18,5199484.520167789,779922.6780251684
2020-06-19,5267926.431587143,790188.9647380714
2020-06-22,5317705.449266479,797655.8173899719
2020-06-23,5389679.4071687255,808451.9110753088
2020-06-24,5306436.1495784,795965.4224367599
2020-06-25,5295651.323994381,794347.6985991572
2020-06-26,5321319.749798249,798197.9624697374
2020-06-29,5291910.608794214,793786.5913191321
2020-06-30,5279248.735836712,791887.3103755068
2020-07-01,5277870.251020856,791680.5376531284
2020-07-02,5367334.677798117,805100.2016697174
2020-07-03,5383992.342866386,807598.8514299579
2020-07-06,5512192.865116142,826828.9297674212
2020-07-07,5475059.901187457,821258.9851781186
2020-07-08,5417490.845028436,812623.6267542654
2020-07-09,5452525.693703712,817878.8540555568
2020-07-10,5417417.292118744,812612.5938178116
2020-07-13,5442881.017983479,816432.1526975218
2020-07-14,5372786.314618855,805917.9471928282
2020-07-15,5361802.965910227,804270.444886534
2020-07-16,5426597.141584589,813989.5712376883
2020-07-17,5562341.323452348,834351.1985178521
2020-07-20,5571828.9429425,835774.341441375
2020-07-21,5654491.658336701,848173.7487505052
2020-07-22,5635505.661272028,845325.8491908043
2020-07-23,5687796.979584625,853169.5469376937
2020-07-24,5659381.458006291,848907.2187009436
2020-07-27,5645367.599897018,846805.1399845526
2020-07-28,5772741.346134757,865911.2019202135
2020-07-29,5773224.982406575,865983.7473609863
2020-07-30,5711690.515049203,856753.5772573805
2020-07-31,5726236.170080084,858935.4255120127
2020-08-03,5669548.956600407,850432.343490061
2020-08-04,5764471.994181202,864670.7991271802
2020-08-05,5814883.500959662,872232.5251439492
2020-08-06,5880489.967691848,882073.4951537772
2020-08-07,5908415.406017099,886262.3109025648
2020-08-10,5997093.542622439,899564.0313933658
2020-08-11,6016104.028845465,902415.6043268197
2020-08-12,6002812.290599466,900421.84358992
2020-08-13,6020926.771043837,903139.0156565756
2020-08-14,5988313.658360624,898247.0487540936
2020-08-17,6034445.860257167,905166.8790385751
2020-08-18,6137332.1723992815,920599.8258598922
2020-08-19,6208666.525979934,931299.9788969901
2020-08-20,6186400.909350064,927960.1364025095
2020-08-21,6192873.556513997,928931.0334770995
2020-08-24,6252023.195102243,937803.4792653364
2020-08-25,6375468.551296259,956320.2826944388
2020-08-26,6336709.906887153,950506.4860330729
2020-08-27,6361377.004808542,954206.5507212813
2020-08-28,6365054.437345176,954758.1656017763
2020-08-31,6212514.749304819,931877.2123957229
2020-09-01,6290674.6257035,943601.1938555249
2020-09-02,6356892.208327176,953533.8312490764
2020-09-03,6365461.093877015,954819.1640815522
2020-09-04,6268861.644350932,940329.2466526398
2020-09-07,6263387.138810394,939508.0708215592
2020-09-08,6216919.037948819,932537.8556923228
2020-09-09,6226224.026354864,933933.6039532296
2020-09-10,6316857.241365518,947528.5862048278
2020-09-11,6320472.536070108,948070.8804105162
2020-09-14,6303210.680002158,945481.6020003236
2020-09-15,6317885.19739146,947682.7796087189
2020-09-16,6359822.814459191,953973.4221688786
2020-09-17,6340266.032296497,951039.9048444745
2020-09-18,6359854.963000541,953978.244450081
2020-09-21,6190978.002539314,928646.7003808971
2020-09-22,6172083.121653878,925812.4682480817
2020-09-23,6214537.444346557,932180.6166519836
2020-09-24,6222141.952626675,933321.2928940012
2020-09-25,6265809.054255018,939871.3581382526
2020-09-28,6279062.740727838,941859.4111091756
2020-09-29,6308253.11809642,946237.9677144629
2020-09-30,6302893.305271599,945433.9957907399
2020-10-01,6350961.172969176,952644.1759453764
2020-10-05,6439791.412642218,965968.7118963327
2020-10-06,6463551.351894386,969532.7027841578
2020-10-07,6496540.968424776,974481.1452637163
2020-10-08,6534999.51641986,980249.9274629789
2020-10-09,6549500.290359923,982425.0435539883
2020-10-12,6547599.407846008,982139.9111769012
2020-10-13,6514875.2063903455,977231.2809585518
2020-10-14,6521659.164262046,978248.8746393069
2020-10-15,6427064.20608789,964059.6309131834
2020-10-16,6493946.16602696,974091.924904044
2020-10-19,6535337.789329076,980300.6683993614
2020-10-20,6558642.891014438,983796.4336521657
2020-10-21,6559884.692151416,983982.7038227124
2020-10-22,6545139.247306707,981770.8870960061
2020-10-23,6566361.601899407,984954.240284911
2020-10-26,6475553.719418463,971333.0579127695
2020-10-27,6532612.992582498,979891.9488873747
2020-10-28,6492690.673097286,973903.6009645929
2020-10-29,6478776.534483763,971816.4801725645
2020-10-30,6502181.068856989,975327.1603285483
2020-11-02,6500800.614913764,975120.0922370646
2020-11-03,6574833.670847383,986225.0506271075
2020-11-04,6605324.398105913,990798.6597158869
2020-11-05,6724986.112144361,1008747.9168216542
2020-11-06,6730683.849325825,1009602.5773988737
2020-11-09,6822852.450528115,1023427.8675792172
2020-11-10,6872131.633505848,1030819.7450258771
2020-11-11,6993398.493225146,1049009.773983772
2020-11-12,6962694.534885532,1044404.1802328298
2020-11-13,7027468.797992686,1054120.3196989028
2020-11-17,7158604.991965679,1073790.7487948518
2020-11-18,7194198.540519093,1079129.7810778639
2020-11-19,7098944.630582044,1064841.6945873066
2020-11-20,7182468.980223759,1077370.3470335638
2020-11-23,7226093.133612884,1083913.9700419325
2020-11-24,7267331.5328904595,1090099.729933569
2020-11-25,7160690.504688111,1074103.5757032167
2020-11-26,7273340.09656711,1091001.0144850665
2020-11-27,7280213.508381502,1092032.0262572253
2020-12-01,7425571.324515042,1113835.6986772562
2020-12-02,7523072.710041541,1128460.906506231
2020-12-03,7574545.080634999,1136181.7620952497
2020-12-04,7690029.1520298915,1153504.3728044836
2020-12-07,7740878.747424553,1161131.812113683
2020-12-08,7738376.020739686,1160756.4031109528
2020-12-09,7737437.689814421,1160615.6534721632
2020-12-10,7700886.964908488,1155133.0447362731
2020-12-11,7754357.484850311,1163153.6227275466
2020-12-14,7830820.916905807,1174623.137535871
2020-12-15,7839422.067430079,1175913.3101145118
2020-12-16,7892735.590142138,1183910.3385213206
2020-12-17,7861399.871893451,1179209.9807840176
2020-12-18,7854866.054572002,1178229.9081858003
2020-12-21,7510741.310947007,1126611.196642051
2020-12-22,7649118.062039513,1147367.709305927
2020-12-23,7737405.084859038,1160610.7627288557
2020-12-24,7817738.551582209,1172660.7827373312
2020-12-28,7955346.860378366,1193302.029056755
2020-12-29,7949904.638516074,1192485.695777411
2020-12-30,7985558.318655462,1197833.7477983192
2020-12-31,7980163.353337167,1197024.503000575
2021-01-01,8022198.033324484,1203329.7049986725
2021-01-04,8156036.376798646,1223405.4565197967
2021-01-05,8140878.6549590975,1221131.7982438647
2021-01-06,8157396.410920205,1223609.4616380306
2021-01-07,8263773.828409768,1239566.074261465
2021-01-08,8357651.746288293,1253647.761943244
2021-01-11,8373809.294948057,1256071.3942422085
2021-01-12,8415234.794311924,1262285.2191467886
2021-01-13,8508318.528826294,1276247.7793239441
2021-01-14,8526911.882438378,1279036.7823657568
2021-01-15,8473796.006704794,1271069.401005719
2021-01-18,8307190.259583727,1246078.5389375591
2021-01-19,8455025.149071556,1268253.7723607332
2021-01-20,8556489.126718156,1283473.3690077234
2021-01-21,8442013.821723908,1266302.0732585862
2021-01-22,8306753.132372681,1246012.969855902
2021-01-25,8313304.070514931,1246995.6105772397
2021-01-27,8156670.811850963,1223500.6217776444
2021-01-28,8121707.014917816,1218256.0522376723
2021-01-29,7994756.507861909,1199213.4761792864
2021-02-01,8068365.341999374,1210254.801299906
2021-02-02,8308544.55317049,1246281.6829755735
2021-02-03,8405984.221856905,1260897.6332785357
2021-02-04,8544374.894050222,1281656.2341075332
2021-02-05,8653916.679023374,1298087.501853506
2021-02-08,8807778.681596411,1321166.8022394616
2021-02-09,8772876.737917239,1315931.5106875857
2021-02-10,8797334.760791235,1319600.214118685
2021-02-11,8816408.401295474,1322461.260194321
2021-02-12,8848597.833415681,1327289.6750123522
2021-02-15,8986859.289362468,1348028.8934043702
2021-02-16,9028189.44133786,1354228.4162006788
2021-02-17,9036518.838698234,1355477.825804735
2021-02-18,8992653.358379686,1348898.003756953
2021-02-19,8784599.795530273,1317689.9693295409
2021-02-22,8700383.660886087,1305057.549132913
2021-02-23,8817982.360726828,1322697.3541090242
2021-02-24,8950122.604249306,1342518.390637396
2021-02-25,9078925.23814267,1361838.7857214003
2021-02-26,8775882.622311482,1316382.3933467222
2021-03-01,8903095.750039749,1335464.3625059624
2021-03-02,9034472.26994693,1355170.8404920397
2021-03-03,9196415.924951762,1379462.3887427642
2021-03-04,9101360.424197668,1365204.0636296503
2021-03-05,8961722.240298864,1344258.3360448296
2021-03-08,8986376.340213325,1347956.4510319987
2021-03-09,8954400.059677558,1343160.0089516337
2021-03-10,9002486.119009834,1350372.917851475
2021-03-12,8950475.207952095,1342571.2811928142
2021-03-15,8978490.478062663,1346773.5717093993
2021-03-16,8954276.653779019,1343141.4980668528
2021-03-17,8766906.70264459,1315036.0053966886
2021-03-18,8706197.33977037,1305929.6009655553
2021-03-19,8727255.551923646,1309088.3327885468
2021-03-22,8827679.224169036,1324151.8836253553
2021-03-23,8956660.448990542,1343499.0673485813
2021-03-24,8823004.177345496,1323450.6266018243
2021-03-25,8863302.882483188,1329495.432372478
2021-03-26,8885698.087468894,1332854.713120334
2021-03-30,8893564.21455439,1334034.6321831585
2021-03-31,8875016.079007711,1331252.4118511567
2021-04-01,9101473.492483636,1365221.0238725455
2021-04-05,9026796.372917049,1354019.4559375572
2021-04-06,9126367.207545873,1368955.0811318809
2021-04-07,9217015.337328352,1382552.3005992528
2021-04-08,9365104.09201928,1404765.613802892
2021-04-09,9376485.94713753,1406472.8920706296
2021-04-12,8943246.231927387,1341486.934789108
2021-04-13,9015116.583209096,1352267.4874813643
2021-04-15,9060254.105756614,1359038.115863492
2021-04-16,9115565.018146949,1367334.7527220424
2021-04-19,9146478.131686188,1371971.7197529282
2021-04-20,9156893.086396428,1373533.9629594642
2021-04-22,9240861.082979294,1386129.162446894
2021-04-23,9248812.869124278,1387321.9303686416
2021-04-26,9286941.821417028,1393041.2732125542
2021-04-27,9328003.456433326,1399200.5184649988
2021-04-28,9357088.950180309,1403563.3425270463
2021-04-29,9528014.535714358,1429202.1803571538
2021-04-30,9427226.201497294,1414083.930224594
2021-05-03,9553471.72311902,1433020.758467853
2021-05-04,9494495.820910554,1424174.373136583
2021-05-05,9498564.400994943,1424784.6601492416
2021-05-06,9575941.429858891,1436391.2144788336
2021-05-07,9739852.801332667,1460977.9201999002
2021-05-10,9860180.464257788,1479027.069638668
2021-05-11,9863411.881165871,1479511.7821748806
2021-05-12,9717079.445412943,1457561.9168119414
2021-05-14,9584390.976484532,1437658.6464726797
2021-05-17,9687990.972259752,1453198.6458389629
2021-05-18,9801588.4294812,1470238.2644221801
2021-05-19,9753795.727663746,1463069.359149562
2021-05-20,9670010.909744568,1450501.6364616852
2021-05-21,9761272.693329584,1464190.9039994376
2021-05-24,9726328.185053224,1458949.2277579836
2021-05-25,9761164.444723347,1464174.666708502
2021-05-26,9762132.351289714,1464319.852693457
2021-05-27,9779373.394132309,1466906.0091198462
2021-05-28,9755631.042227058,1463344.6563340586
2021-05-31,9864833.777568623,1479725.0666352934
2021-06-01,9890362.546178836,1483554.3819268255
2021-06-02,10034350.198600031,1505152.5297900047
2021-06-03,10123085.174569909,1518462.7761854862
2021-06-04,10185946.731864993,1527892.0097797487
2021-06-07,10178738.130748175,1526810.7196122261
2021-06-08,10170478.951431362,1525571.8427147043
2021-06-09,10101646.184756782,1515246.9277135173
2021-06-10,10167796.683572808,1525169.5025359213
2021-06-11,10249761.077017063,1537464.1615525594
2021-06-14,10199221.196923504,1529883.1795385254
2021-06-15,10208518.305269465,1531277.7457904196
2021-06-16,10069364.890874868,1510404.7336312302
2021-06-17,9951559.953454616,1492733.9930181922
2021-06-18,9946032.60963661,1491904.8914454915
2021-06-21,10043323.882238822,1506498.5823358232
2021-06-22,10073166.264726378,1510974.9397089568
2021-06-23,10028409.61492905,1504261.4422393574
2021-06-24,10055990.88605532,1508398.632908298
2021-06-25,10159958.147654103,1523993.7221481155
2021-06-28,10157218.660739942,1523582.7991109912
2021-06-29,10139556.08298653,1520933.4124479794
2021-06-30,10116316.929524625,1517447.5394286937
2021-07-01,10107159.644724809,1516073.9467087213
2021-07-02,10066894.456994057,1510034.1685491086
2021-07-05,10114682.17207888,1517202.325811832
2021-07-06,10114878.698260805,1517231.8047391206
2021-07-07,10162873.0384478,1524430.9557671698
2021-07-08,10072995.790975925,1510949.3686463886
2021-07-09,10126677.40606725,1519001.6109100876
2021-07-12,10129575.834233088,1519436.3751349633
2021-07-13,10171467.552698968,1525720.132904845
2021-07-14,10177183.964162055,1526577.5946243082
2021-07-15,10200607.953760562,1530091.1930640843
2021-07-16,10224861.120563855,1533729.1680845784
2021-07-19,10179047.461507035,1526857.1192260552
2021-07-20,10087569.912814535,1513135.4869221803
2021-07-22,10234886.474139402,1535232.9711209103
2021-07-23,10222114.660667978,1533317.1991001966
2021-07-26,10259509.514660047,1538926.427199007
2021-07-27,10259713.46388682,1538957.019583023
2021-07-28,10268150.72154468,1540222.608231702
2021-07-29,10367694.79433572,1555154.2191503579
2021-07-30,10365554.516429238,1554833.1774643857
2021-08-02,10417884.48858337,1562682.6732875053
2021-08-03,10557797.315043593,1583669.597256539
2021-08-04,10547991.07577183,1582198.6613657742
2021-08-05,10573937.629128382,1586090.6443692571
2021-08-06,10610782.339285152,1591617.3508927727
2021-08-09,10536249.640582977,1580437.4460874465
2021-08-10,10481391.004192006,1572208.6506288007
2021-08-11,10513070.47062564,1576960.570593846
2021-08-12,10568561.848390495,1585284.2772585743
2021-08-13,10622401.64859544,1593360.2472893158
2021-08-16,10701078.59018927,1605161.7885283905
2021-08-17,10850349.937618434,1627552.490642765
2021-08-18,10814358.30977219,1622153.7464658285
2021-08-20,10627838.104888285,1594175.7157332427
2021-08-23,10612609.00379573,1591891.3505693595
2021-08-24,10730854.060637563,1609628.1090956344
2021-08-25,10684248.538689328,1602637.2808033992
2021-08-26,10629716.218768038,1594457.4328152055
2021-08-27,10730899.72996203,1609634.9594943046
2021-08-30,10886143.020745216,1632921.4531117824
2021-08-31,11082475.186944611,1662371.2780416918
2021-09-01,11039080.086943548,1655862.0130415321
2021-09-02,11138706.251411203,1670805.9377116805
2021-09-03,11167589.285981055,1675138.3928971582
2021-09-06,11156012.13500598,1673401.820250897
2021-09-07,11116778.378884062,1667516.7568326092
2021-09-08,11117813.46533085,1667672.0197996276
2021-09-09,11123500.108832248,1668525.016324837
2021-09-13,11155816.453243615,1673372.4679865423
2021-09-14,11151581.356503718,1672737.2034755575
2021-09-15,11300102.67251414,1695015.4008771211
2021-09-16,11319659.766820004,1697948.9650230005
2021-09-17,11220695.922967631,1683104.3884451448
2021-09-20,11016763.190097902,1652514.4785146853
2021-09-21,11083957.758785136,1662593.6638177703
2021-09-22,11128559.583411034,1669283.937511655
2021-09-23,11266358.228781624,1689953.7343172436
2021-09-24,11139570.744873583,1670935.6117310375
2021-09-27,11180580.312105492,1677087.0468158238
2021-09-28,11175462.52867263,1676319.3793008944
2021-09-29,11335644.45696081,1700346.6685441216
2021-09-30,11311525.481845642,1696728.8222768463
2021-10-01,11297223.366787614,1694583.505018142
2021-10-04,11416157.243832542,1712423.586574881
2021-10-05,11526445.114812655,1728966.7672218983
2021-10-06,11348920.802976992,1702338.1204465488
2021-10-07,11493534.808218151,1724030.2212327227
2021-10-08,11487001.191408118,1723050.1787112176
2021-10-11,11557348.96469981,1733602.3447049714
2021-10-12,11600235.560075635,1740035.3340113452
2021-10-13,11671389.902297731,1750708.4853446598
2021-10-14,11715594.075064337,1757339.1112596504
2021-10-18,11724065.292331068,1758609.79384966
2021-10-19,11609419.263235794,1741412.8894853692
2021-10-20,11500608.255925355,1725091.2383888033
2021-10-21,11463341.16695838,1719501.175043757
2021-10-22,11346838.190787248,1702025.7286180872
2021-10-25,11327595.462797448,1699139.319419617
2021-10-26,11409741.7347977,1711461.2602196548
2021-10-27,11405094.96656605,1710764.2449849076
2021-10-28,11100396.366275333,1665059.4549413
2021-10-29,11037290.331640344,1655593.5497460517
2021-11-01,11202297.25161593,1680344.5877423894
2021-11-02,11227297.262553204,1684094.5893829805
2021-11-03,11195569.677318042,1679335.4515977062
2021-11-04,11256920.97152734,1688538.145729101
2021-11-08,11349516.044578204,1702427.4066867305
2021-11-09,11376155.601051588,1706423.3401577382
2021-11-10,11370156.951270605,1705523.5426905907
2021-11-11,11317956.121531704,1697693.4182297557
2021-11-12,11413436.46614493,1712015.4699217395
2021-11-15,11375490.380889377,1706323.5571334064
2021-11-16,11328007.830163645,1699201.1745245466
2021-11-17,11340607.6370269,1701091.145554035
2021-11-18,11200755.555356978,1680113.3333035465
2021-11-22,10982419.903463664,1647362.9855195496
2021-11-23,11036088.993401432,1655413.349010215
2021-11-24,11110206.167989912,1666530.9251984868
2021-11-25,11256818.122267988,1688522.718340198
2021-11-26,11391872.821236871,1708780.9231855306
2021-11-29,11425471.34700536,1713820.702050804
2021-11-30,11423297.85800022,1713494.678700033
2021-12-01,11476063.081626192,1721409.4622439288
2021-12-02,11500572.580189312,1725085.8870283968
2021-12-03,11549154.656185158,1732373.1984277735
2021-12-06,11548330.28642464,1732249.542963696
2021-12-07,11605581.277933666,1740837.1916900498
2021-12-08,11624410.429773612,1743661.5644660417
2021-12-09,11668568.607199345,1750285.2910799016
2021-12-10,11663729.707489884,1749559.4561234824
2021-12-13,11665725.114438528,1749858.7671657791
2021-12-14,11671628.606388165,1750744.2909582246
2021-12-15,11677309.358244322,1751596.4037366484
2021-12-16,11696549.461358624,1754482.4192037934
2021-12-17,11714005.672000216,1757100.8508000325
2021-12-20,11714481.223097162,1757172.1834645744
2021-12-21,11745413.79250824,1761812.068876236
2021-12-22,11774407.700705009,1766161.1551057512
2021-12-23,11806958.214285772,1771043.732142866
2021-12-24,11813471.864886643,1772020.7797329964
2021-12-27,11820025.483171811,1773003.8224757717
2021-12-28,11832046.556144208,1774806.9834216312
2021-12-29,11837253.046275616,1775587.9569413422
2021-12-30,11903598.162776478,1785539.7244164716
2021-12-31,11941282.12302358,1791192.318453537
2022-01-03,12059675.855521455,1808951.3783282184
2022-01-04,12128830.285970405,1819324.5428955606
2022-01-05,12222497.421424398,1833374.6132136597
2022-01-06,12146448.287791535,1821967.2431687303
2022-01-07,12167923.012577267,1825188.45188659
2022-01-10,12335283.41788995,1850292.5126834926
